event_id,event_type,severity,department,employee_id,location,created_at,resolved_at,status,requires_approval
EVT19C946D9,Machine Breakdown,Normal,Operations,EMP87F33F39,San Antonio,2024-10-14 00:00:00,2024-10-29 00:00:00,Resolved,Yes
EVT6AE3010E,Machine Breakdown,Warning,HR,EMP2EB505F9,Dallas,2024-07-25 00:00:00,2024-07-31 00:00:00,Resolved,Yes
EVT96BC457C,Inventory Shortage,Warning,Finance,EMP72FD0D42,Phoenix,2024-10-29 00:00:00,,Pending,No
EVTF3A02D92,Compliance Issue,Warning,Marketing,EMP02D1237D,Phoenix,2024-04-14 00:00:00,2024-04-19 00:00:00,Resolved,Yes
EVT2D4EC267,Inventory Shortage,Normal,Finance,EMP7F0952F1,Chicago,2024-07-07 00:00:00,2024-07-21 00:00:00,Resolved,No
EVT5015005D,Inventory Shortage,Warning,Manufacturing,EMP11FF0D59,Chicago,2024-06-06 00:00:00,,Pending,No
EVTE71EEA76,Machine Breakdown,Warning,Procurement,EMP189B013C,Houston,2024-03-16 00:00:00,2024-03-21 00:00:00,Resolved,No
EVT7967785E,Employee Injury,Warning,Operations,EMP4A15CFFF,Chicago,2024-10-22 00:00:00,2024-10-28 00:00:00,Resolved,Yes
EVT98C8CED8,Power Outage,Critical,Marketing,EMPD1A8FC23,Philadelphia,2024-06-05 00:00:00,2024-06-06 00:00:00,Resolved,No
EVTBFBF7F26,Customer Escalation,Warning,Procurement,EMPD838C0D2,Dallas,2024-10-27 00:00:00,2024-11-01 00:00:00,Resolved,Yes
EVTD73FBA78,Machine Breakdown,Warning,Finance,EMP3F4BF325,San Jose,2024-02-26 00:00:00,,Pending,Yes
EVTD49DD628,Compliance Issue,Warning,Marketing,EMP0B0CDBC4,Los Angeles,2024-02-13 00:00:00,2024-02-19 00:00:00,Resolved,No
EVT06473B2B,Inventory Shortage,Critical,Sales,EMP08EC2028,Philadelphia,2024-09-08 00:00:00,2024-09-09 00:00:00,Resolved,No
EVTB69B2C9C,Cyber Alert,Normal,Procurement,EMP06BEEFDD,San Antonio,2024-12-20 00:00:00,2025-01-03 00:00:00,Resolved,No
EVTF9F1355E,Vendor Delay,Warning,Procurement,EMP6DB06707,San Antonio,2024-11-12 00:00:00,2024-11-18 00:00:00,Resolved,Yes
EVT1EB4A5D2,Inventory Shortage,Warning,Marketing,EMPF8AB3322,Los Angeles,2024-04-04 00:00:00,2024-04-08 00:00:00,Resolved,No
EVTB6BBC43F,Vendor Delay,Warning,Sales,EMP6E896F06,Dallas,2024-07-22 00:00:00,2024-07-28 00:00:00,Resolved,Yes
EVT333FCA5C,Vendor Delay,Normal,Procurement,EMPC466A1B1,Houston,2024-11-22 00:00:00,2024-12-03 00:00:00,Resolved,No
EVTB364337E,Equipment Failure,Warning,Manufacturing,EMPC2FE4338,Dallas,2024-09-15 00:00:00,2024-09-21 00:00:00,Resolved,No
EVTB2BFC55C,Inventory Shortage,Normal,Operations,EMP6467E48C,Los Angeles,2024-01-13 00:00:00,,Pending,No
EVT4F3225C3,Customer Escalation,Warning,Operations,EMPD0752F8D,Chicago,2024-05-06 00:00:00,2024-05-12 00:00:00,Resolved,No
EVT8B2F8682,Machine Breakdown,Critical,Operations,EMPDA53DB9B,New York,2024-10-11 00:00:00,2024-10-12 00:00:00,Resolved,Yes
EVT81FE3D82,Equipment Failure,Normal,HR,EMPEF5AF759,Los Angeles,2024-07-03 00:00:00,,Pending,Yes
EVT97B6730D,Vendor Delay,Critical,Logistics,EMPFEABB0F4,San Diego,2024-04-27 00:00:00,2024-04-28 00:00:00,Resolved,No
EVTB4DFFAC2,Power Outage,Warning,Quality,EMP70F2DAC9,San Diego,2024-08-30 00:00:00,,Pending,Yes
EVT9062151E,Compliance Issue,Critical,IT,EMP3DD13239,New York,2024-09-28 00:00:00,2024-09-29 00:00:00,Resolved,Yes
EVT3B9C2945,Machine Breakdown,Normal,Sales,EMP2FE072C3,Austin,2024-07-05 00:00:00,,Pending,No
EVT810E1E30,Vendor Delay,Critical,Logistics,EMP6CF7A8FA,Philadelphia,2024-01-06 00:00:00,,Pending,Yes
EVT1AF249D3,Vendor Delay,Warning,IT,EMPA574F821,Chicago,2024-06-16 00:00:00,2024-06-23 00:00:00,Resolved,Yes
EVT6781742C,Cyber Alert,Normal,Procurement,EMP1580C139,New York,2024-03-12 00:00:00,2024-03-24 00:00:00,Resolved,No
EVT947871C8,Cyber Alert,Critical,IT,EMPD87AAF5F,Jacksonville,2024-10-25 00:00:00,,Pending,Yes
EVTB543D6E3,Equipment Failure,Normal,HR,EMPAE83AFAC,San Diego,2024-07-09 00:00:00,,Pending,Yes
EVT730B7047,Customer Escalation,Critical,Marketing,EMP9873C5F4,Phoenix,2024-11-24 00:00:00,2024-11-27 00:00:00,Resolved,No
EVT79E400C8,Vendor Delay,Normal,Manufacturing,EMPA8DFA358,Houston,2024-05-19 00:00:00,2024-05-27 00:00:00,Resolved,No
EVTB9088749,Employee Injury,Critical,Marketing,EMPB90717F3,Austin,2024-04-12 00:00:00,2024-04-15 00:00:00,Resolved,Yes
EVT34DCE7F3,Purchase Request,Normal,Finance,EMP93DB5A23,Philadelphia,2024-05-10 00:00:00,2024-05-21 00:00:00,Resolved,No
EVT086897D2,Customer Escalation,Normal,Operations,EMPDA3B017D,Philadelphia,2024-01-30 00:00:00,2024-02-08 00:00:00,Resolved,Yes
EVT831A927E,Vendor Delay,Critical,Quality,EMP7FC0DA4F,Los Angeles,2024-03-22 00:00:00,,Pending,No
EVT0E5FFB75,Cyber Alert,Critical,HR,EMP5CB5CEB2,Philadelphia,2024-05-29 00:00:00,2024-05-31 00:00:00,Resolved,Yes
EVTC474DE80,Purchase Request,Normal,Marketing,EMP2768F592,San Antonio,2024-04-13 00:00:00,,Pending,No
EVT64FF9883,Equipment Failure,Warning,Operations,EMP3AECA4A3,Chicago,2024-02-09 00:00:00,2024-02-15 00:00:00,Resolved,No
EVT659D1EEC,Purchase Request,Normal,HR,EMP92920379,Chicago,2024-08-23 00:00:00,2024-09-06 00:00:00,Resolved,No
EVT051A45A4,Inventory Shortage,Warning,Procurement,EMP9824D2C5,San Antonio,2024-03-18 00:00:00,2024-03-23 00:00:00,Resolved,No
EVT957EC5DC,Power Outage,Critical,IT,EMP51CD44EF,Chicago,2024-12-15 00:00:00,,Pending,Yes
EVT6DB57784,Cyber Alert,Warning,Marketing,EMP8B95C1D3,San Diego,2024-08-28 00:00:00,,Pending,Yes
EVT9C3BEFD8,Customer Escalation,Normal,Manufacturing,EMP8D3017D5,Los Angeles,2024-12-21 00:00:00,2025-01-02 00:00:00,Resolved,No
EVT908B961A,Compliance Issue,Warning,Logistics,EMP41B86777,Phoenix,2024-03-07 00:00:00,2024-03-11 00:00:00,Resolved,No
EVTBE624D60,Vendor Delay,Critical,Quality,EMP82BA546F,San Antonio,2024-03-26 00:00:00,,Pending,No
EVTB1D5CA8B,Vendor Delay,Critical,Sales,EMP9C797749,Austin,2024-11-13 00:00:00,,Pending,No
EVT38A4D343,Vendor Delay,Critical,Operations,EMP5456D8A0,San Diego,2024-04-10 00:00:00,2024-04-13 00:00:00,Resolved,No
EVT9C4D4A95,Customer Escalation,Normal,Logistics,EMP161C9621,Los Angeles,2024-12-06 00:00:00,2024-12-15 00:00:00,Resolved,Yes
EVT043F5775,Compliance Issue,Warning,Quality,EMP6E0226D7,Phoenix,2024-10-09 00:00:00,,Pending,Yes
EVT5B6A562A,Machine Breakdown,Critical,Logistics,EMP464C665B,Phoenix,2024-04-23 00:00:00,2024-04-24 00:00:00,Resolved,Yes
EVT2FCF17F1,Machine Breakdown,Critical,Logistics,EMPE3E35BA3,San Antonio,2024-11-04 00:00:00,2024-11-05 00:00:00,Resolved,No
EVTA2D87BB1,Purchase Request,Normal,Finance,EMPE22600B0,Jacksonville,2024-04-09 00:00:00,2024-04-24 00:00:00,Resolved,Yes
EVTFFA2D125,Vendor Delay,Warning,Logistics,EMPE13D4F41,Philadelphia,2024-04-30 00:00:00,2024-05-05 00:00:00,Resolved,Yes
EVT8EE87852,Power Outage,Critical,Manufacturing,EMPE40D968E,Chicago,2024-03-25 00:00:00,,Pending,No
EVTC9B821C2,Equipment Failure,Warning,Manufacturing,EMP73F5EA60,Philadelphia,2024-06-19 00:00:00,,Pending,Yes
EVTFCE40980,Cyber Alert,Normal,HR,EMP12789078,Dallas,2024-07-04 00:00:00,2024-07-11 00:00:00,Resolved,No
EVTF0EBA0C7,Machine Breakdown,Warning,Logistics,EMP687220C1,Chicago,2024-05-29 00:00:00,2024-06-02 00:00:00,Resolved,No
EVT0872A9D5,Power Outage,Critical,HR,EMPC7F06FB7,San Diego,2024-12-16 00:00:00,2024-12-19 00:00:00,Resolved,No
EVT0512C819,Vendor Delay,Normal,Operations,EMPB85482E6,Philadelphia,2024-03-03 00:00:00,2024-03-14 00:00:00,Resolved,Yes
EVTE54806A1,Machine Breakdown,Normal,Marketing,EMP9954E134,San Jose,2024-11-01 00:00:00,2024-11-09 00:00:00,Resolved,No
EVT9AE8C98C,Purchase Request,Normal,Quality,EMPB9D27782,Jacksonville,2024-10-02 00:00:00,2024-10-13 00:00:00,Resolved,Yes
EVT8CCA7552,Employee Injury,Critical,Logistics,EMP86E90BD6,San Antonio,2024-11-12 00:00:00,2024-11-15 00:00:00,Resolved,No
EVT695335FF,Purchase Request,Normal,Manufacturing,EMP9886059D,Phoenix,2024-06-30 00:00:00,,Pending,No
EVT07656F44,Power Outage,Critical,Procurement,EMPDAE82218,Chicago,2024-04-21 00:00:00,2024-04-22 00:00:00,Resolved,No
EVT85C4A5CA,Power Outage,Critical,HR,EMP91B49A0D,New York,2024-09-22 00:00:00,,Pending,No
EVTF14C182C,Purchase Request,Warning,Quality,EMP8663BC22,Austin,2024-06-03 00:00:00,2024-06-09 00:00:00,Resolved,Yes
EVT821197FD,Inventory Shortage,Warning,Operations,EMP1A350D73,San Diego,2024-10-23 00:00:00,2024-10-29 00:00:00,Resolved,No
EVTDA036826,Compliance Issue,Normal,Manufacturing,EMP8E7E9A1F,Chicago,2024-02-09 00:00:00,,Pending,No
EVT665473D8,Equipment Failure,Critical,Sales,EMP58654E5E,Los Angeles,2024-06-15 00:00:00,,Pending,No
EVT63EB0BB9,Compliance Issue,Normal,Quality,EMP71345AF5,Houston,2024-01-22 00:00:00,,Pending,Yes
EVTB60DE0F9,Purchase Request,Normal,Logistics,EMP81AF60DB,Houston,2024-07-13 00:00:00,,Pending,No
EVTF12BA4CB,Customer Escalation,Warning,Manufacturing,EMP284C26A6,Philadelphia,2024-05-18 00:00:00,2024-05-24 00:00:00,Resolved,Yes
EVTD9BD1987,Equipment Failure,Normal,Operations,EMP5B237EB1,Austin,2024-11-25 00:00:00,2024-12-02 00:00:00,Resolved,No
EVTFD99F8F7,Customer Escalation,Critical,HR,EMPF88E83C2,Los Angeles,2024-12-14 00:00:00,,Pending,No
EVT7ADEF36A,Machine Breakdown,Warning,Procurement,EMPAF66D6A0,San Antonio,2024-10-07 00:00:00,2024-10-10 00:00:00,Resolved,No
EVTB319E560,Equipment Failure,Critical,Marketing,EMPF58DF144,Chicago,2024-09-16 00:00:00,2024-09-19 00:00:00,Resolved,Yes
EVTE195F1F5,Cyber Alert,Critical,Quality,EMP0C601011,Jacksonville,2024-07-07 00:00:00,,Pending,No
EVTB73FB1D4,Compliance Issue,Warning,Manufacturing,EMPD2141DD5,Dallas,2024-01-15 00:00:00,2024-01-19 00:00:00,Resolved,Yes
EVTF7F4749E,Equipment Failure,Critical,HR,EMP1985982E,Philadelphia,2024-12-02 00:00:00,2024-12-03 00:00:00,Resolved,No
EVTD8800585,Compliance Issue,Normal,Finance,EMPB0458FBC,San Diego,2024-01-25 00:00:00,2024-02-09 00:00:00,Resolved,No
EVT0DF4375B,Compliance Issue,Normal,Sales,EMPDAB820B5,San Jose,2024-06-12 00:00:00,,Pending,No
EVT3B16F163,Inventory Shortage,Critical,Sales,EMP0A1FE4F8,Austin,2024-04-30 00:00:00,,Pending,Yes
EVT37237261,Cyber Alert,Critical,HR,EMP74F7991E,Austin,2024-11-26 00:00:00,2024-11-27 00:00:00,Resolved,No
EVTA5CDC7DA,Vendor Delay,Normal,Logistics,EMPAD780B10,Philadelphia,2024-11-12 00:00:00,2024-11-23 00:00:00,Resolved,No
EVT1F94D5C7,Inventory Shortage,Normal,HR,EMP3002ED02,San Antonio,2024-06-14 00:00:00,,Pending,No
EVT6FF426C4,Employee Injury,Critical,HR,EMP1C7D6195,Austin,2024-01-11 00:00:00,2024-01-13 00:00:00,Resolved,No
EVT870D8E8D,Cyber Alert,Critical,Marketing,EMPBF765305,Philadelphia,2024-02-19 00:00:00,,Pending,No
EVT2F9942D3,Customer Escalation,Critical,Operations,EMP687220C1,Philadelphia,2024-01-07 00:00:00,2024-01-08 00:00:00,Resolved,Yes
EVT1D325178,Employee Injury,Warning,Marketing,EMPEB794F61,New York,2024-05-26 00:00:00,2024-06-01 00:00:00,Resolved,No
EVTA1B5A326,Equipment Failure,Critical,IT,EMP29F24617,New York,2024-07-13 00:00:00,2024-07-14 00:00:00,Resolved,No
EVT6FE4C2F2,Vendor Delay,Critical,Logistics,EMP7DB37FF1,Philadelphia,2024-07-08 00:00:00,2024-07-10 00:00:00,Resolved,No
EVT57E26223,Power Outage,Critical,Manufacturing,EMP03108EA4,Phoenix,2024-09-09 00:00:00,2024-09-11 00:00:00,Resolved,No
EVT6E016484,Cyber Alert,Critical,Sales,EMPF18964BE,Jacksonville,2024-04-29 00:00:00,2024-04-30 00:00:00,Resolved,No
EVT82E73045,Equipment Failure,Warning,Operations,EMP6B2E4451,Houston,2024-07-21 00:00:00,2024-07-26 00:00:00,Resolved,No
EVTF0BEB8F2,Machine Breakdown,Normal,Quality,EMPE6B855F5,Philadelphia,2024-08-18 00:00:00,2024-08-29 00:00:00,Resolved,No
EVT9C9CB194,Customer Escalation,Critical,Quality,EMPDCC2130C,Los Angeles,2024-02-11 00:00:00,,Pending,No
EVTD8B9E79F,Customer Escalation,Warning,IT,EMPB9CD4E28,Philadelphia,2024-10-22 00:00:00,2024-10-25 00:00:00,Resolved,Yes
EVTF1C6B51E,Inventory Shortage,Warning,HR,EMPEE1185CA,New York,2024-07-05 00:00:00,2024-07-12 00:00:00,Resolved,No
EVT17E1B661,Inventory Shortage,Critical,Finance,EMPD2A45353,Philadelphia,2024-05-26 00:00:00,2024-05-29 00:00:00,Resolved,No
EVT0587BA0F,Purchase Request,Warning,Finance,EMP5426BD4C,Phoenix,2024-07-16 00:00:00,2024-07-21 00:00:00,Resolved,No
EVT227EFD6E,Customer Escalation,Normal,IT,EMPD9BA07E0,Dallas,2024-08-13 00:00:00,2024-08-28 00:00:00,Resolved,No
EVT319E8A3C,Customer Escalation,Warning,Procurement,EMP83A0872F,Los Angeles,2024-10-20 00:00:00,,Pending,No
EVT42C22E20,Customer Escalation,Warning,IT,EMP6248A954,Los Angeles,2024-03-19 00:00:00,,Pending,No
EVTB4BC71BD,Equipment Failure,Warning,Operations,EMPEDA7C593,San Diego,2024-06-17 00:00:00,2024-06-23 00:00:00,Resolved,No
EVTC19F69C8,Compliance Issue,Warning,IT,EMP5A517F42,Jacksonville,2024-09-05 00:00:00,2024-09-12 00:00:00,Resolved,Yes
EVT9DCAFE16,Customer Escalation,Warning,Marketing,EMP403B42CB,Los Angeles,2024-08-16 00:00:00,2024-08-20 00:00:00,Resolved,No
EVTCA666779,Machine Breakdown,Warning,HR,EMPCDA527F7,Jacksonville,2024-04-10 00:00:00,2024-04-14 00:00:00,Escalated,No
EVT9F3D8BDE,Employee Injury,Critical,Sales,EMP035A225F,Houston,2024-11-28 00:00:00,2024-11-29 00:00:00,Resolved,Yes
EVT17FFCB47,Employee Injury,Critical,Sales,EMPDDD36444,Austin,2024-12-07 00:00:00,2024-12-10 00:00:00,Resolved,Yes
EVT386E3E64,Cyber Alert,Warning,IT,EMP6C403A60,Phoenix,2024-01-17 00:00:00,,Pending,No
EVT3AC955D3,Cyber Alert,Critical,Sales,EMP2431BDF8,San Jose,2024-10-02 00:00:00,2024-10-05 00:00:00,Resolved,No
EVT010E6E28,Equipment Failure,Critical,Quality,EMPC7A8F69C,Jacksonville,2024-03-14 00:00:00,2024-03-16 00:00:00,Resolved,Yes
EVTB02CFA81,Cyber Alert,Critical,Procurement,EMP1FAED20A,Jacksonville,2024-10-10 00:00:00,,Pending,No
EVTAB04FE85,Cyber Alert,Warning,HR,EMP45639811,Dallas,2024-04-19 00:00:00,2024-04-24 00:00:00,Resolved,No
EVT7ADD4116,Customer Escalation,Critical,Marketing,EMPF634C616,Phoenix,2024-02-01 00:00:00,2024-02-02 00:00:00,Resolved,No
EVT215FA96B,Equipment Failure,Warning,HR,EMP46431636,Los Angeles,2024-06-17 00:00:00,2024-06-20 00:00:00,Resolved,No
EVTEE7695B4,Employee Injury,Warning,Procurement,EMPA27EC22A,Dallas,2024-08-20 00:00:00,2024-08-24 00:00:00,Resolved,No
EVT540F4E94,Compliance Issue,Warning,Manufacturing,EMPA562966F,Chicago,2024-12-15 00:00:00,2024-12-18 00:00:00,Resolved,Yes
EVT901CA4AF,Power Outage,Critical,Marketing,EMPFD8D3F4C,Los Angeles,2024-06-30 00:00:00,,Pending,No
EVTD8B394C0,Inventory Shortage,Warning,Sales,EMP95A8208B,San Jose,2024-01-26 00:00:00,2024-02-02 00:00:00,Resolved,No
EVTD72425CC,Machine Breakdown,Normal,Quality,EMP3B7628E4,San Diego,2024-01-17 00:00:00,2024-01-26 00:00:00,Escalated,Yes
EVT0107C34F,Cyber Alert,Warning,IT,EMP231264E0,Austin,2024-05-01 00:00:00,2024-05-05 00:00:00,Resolved,No
EVT85330C4F,Inventory Shortage,Warning,IT,EMP2768F592,New York,2024-07-16 00:00:00,2024-07-19 00:00:00,Resolved,No
EVTA9153C24,Compliance Issue,Warning,Operations,EMP0183B8D3,Houston,2024-12-02 00:00:00,2024-12-08 00:00:00,Resolved,No
EVT46123962,Compliance Issue,Warning,Marketing,EMP69BE2121,Los Angeles,2024-10-27 00:00:00,2024-11-03 00:00:00,Resolved,Yes
EVT6195FA4A,Compliance Issue,Warning,Operations,EMP9088DCC5,Chicago,2024-08-10 00:00:00,2024-08-16 00:00:00,Resolved,No
EVT75034521,Equipment Failure,Critical,IT,EMP27EA2133,Chicago,2024-09-16 00:00:00,2024-09-18 00:00:00,Resolved,No
EVTECAB8D80,Purchase Request,Normal,Marketing,EMP43355C55,Los Angeles,2024-09-09 00:00:00,2024-09-16 00:00:00,Resolved,No
EVTF2ABD0E2,Purchase Request,Normal,Quality,EMPD6A9C396,San Jose,2024-12-07 00:00:00,2024-12-20 00:00:00,Resolved,No
EVTE43F87D9,Inventory Shortage,Normal,Finance,EMPCC56ADE8,Austin,2024-09-26 00:00:00,,Pending,No
EVT513334D3,Equipment Failure,Critical,Marketing,EMPCBCD501A,Chicago,2024-05-07 00:00:00,2024-05-09 00:00:00,Resolved,No
EVT86510F5D,Customer Escalation,Critical,Marketing,EMP6D73B3C7,San Diego,2024-03-17 00:00:00,2024-03-19 00:00:00,Resolved,No
EVT24985308,Customer Escalation,Warning,Sales,EMP593448E1,Austin,2024-02-29 00:00:00,2024-03-03 00:00:00,Resolved,Yes
EVT5E8C58B0,Cyber Alert,Critical,Procurement,EMP87DD11BD,Austin,2024-12-07 00:00:00,2024-12-09 00:00:00,Resolved,No
EVT34817714,Equipment Failure,Critical,IT,EMP660AF96D,Austin,2024-11-16 00:00:00,,Pending,No
EVT3D1CA44E,Cyber Alert,Critical,Sales,EMPC29E46D2,San Diego,2024-07-19 00:00:00,2024-07-22 00:00:00,Resolved,Yes
EVT92349558,Compliance Issue,Critical,Manufacturing,EMP26AA3D97,Houston,2024-07-20 00:00:00,,Pending,Yes
EVT104ED151,Cyber Alert,Warning,IT,EMP01CF030C,Los Angeles,2024-01-23 00:00:00,2024-01-30 00:00:00,Resolved,No
EVTF23C71C2,Equipment Failure,Critical,Sales,EMP816E9FDD,Jacksonville,2024-12-31 00:00:00,,Pending,No
EVT789C6F1D,Purchase Request,Warning,HR,EMP73D2B77A,Phoenix,2024-01-24 00:00:00,2024-01-30 00:00:00,Resolved,No
EVTBEA8D5FC,Inventory Shortage,Critical,Operations,EMPC1B38571,Philadelphia,2024-02-20 00:00:00,,Pending,No
EVTD0237C09,Customer Escalation,Warning,Procurement,EMP9F78F913,New York,2024-11-21 00:00:00,2024-11-25 00:00:00,Resolved,Yes
EVT55723880,Purchase Request,Normal,HR,EMP8B3E0E85,Houston,2024-04-15 00:00:00,2024-04-22 00:00:00,Resolved,Yes
EVT6D79DD77,Inventory Shortage,Normal,Sales,EMPD3A9E3B7,Phoenix,2024-05-24 00:00:00,2024-06-07 00:00:00,Resolved,No
EVT2D8EF467,Employee Injury,Critical,Quality,EMPB6DEDB37,San Jose,2024-05-10 00:00:00,2024-05-13 00:00:00,Resolved,Yes
EVTF9BB0E53,Inventory Shortage,Normal,Sales,EMP43513D3D,Jacksonville,2024-05-04 00:00:00,2024-05-13 00:00:00,Resolved,No
EVT71F13E46,Cyber Alert,Warning,Sales,EMP3B9BC95A,Phoenix,2024-07-03 00:00:00,2024-07-09 00:00:00,Resolved,Yes
EVT6152B861,Vendor Delay,Normal,Sales,EMPDB9BBA03,Dallas,2024-07-10 00:00:00,2024-07-25 00:00:00,Resolved,No
EVTF1A7D146,Inventory Shortage,Normal,Logistics,EMPB312B949,Austin,2024-10-14 00:00:00,,Pending,No
EVT6FCB42D4,Customer Escalation,Warning,Sales,EMPC1F202EC,Los Angeles,2024-05-29 00:00:00,2024-06-01 00:00:00,Resolved,No
EVTB003B6EE,Equipment Failure,Warning,Sales,EMP4E528343,Phoenix,2024-01-08 00:00:00,2024-01-11 00:00:00,Escalated,No
EVT692CFECB,Cyber Alert,Normal,Finance,EMPD3942255,Philadelphia,2024-04-13 00:00:00,2024-04-22 00:00:00,Escalated,No
EVTDE043A53,Purchase Request,Normal,Procurement,EMPAD62D66B,Phoenix,2024-11-03 00:00:00,2024-11-10 00:00:00,Resolved,Yes
EVT7580B5F7,Purchase Request,Normal,HR,EMPE76A2DE6,Dallas,2024-02-23 00:00:00,,Pending,Yes
EVT32885AB1,Machine Breakdown,Critical,Marketing,EMP70F2DAC9,San Antonio,2024-03-23 00:00:00,2024-03-26 00:00:00,Resolved,No
EVTB34FEA40,Purchase Request,Normal,Manufacturing,EMPD067907F,Phoenix,2024-03-21 00:00:00,2024-04-04 00:00:00,Resolved,No
EVTEBB81603,Power Outage,Critical,IT,EMP021E95F7,Phoenix,2024-03-17 00:00:00,2024-03-20 00:00:00,Resolved,No
EVTF46678B4,Vendor Delay,Warning,Manufacturing,EMPA7CD97B8,New York,2024-03-21 00:00:00,2024-03-28 00:00:00,Resolved,No
EVTF91FCD30,Equipment Failure,Critical,Logistics,EMP12407DF8,Philadelphia,2024-11-29 00:00:00,2024-12-01 00:00:00,Resolved,Yes
EVT26EAF516,Vendor Delay,Critical,Marketing,EMPA1489C45,Phoenix,2024-06-11 00:00:00,,Pending,No
EVT9403D895,Employee Injury,Critical,Operations,EMP0BA699BB,New York,2024-10-05 00:00:00,2024-10-06 00:00:00,Resolved,Yes
EVT9B9EEAA7,Employee Injury,Warning,Marketing,EMP45C6827A,Houston,2024-09-27 00:00:00,2024-10-03 00:00:00,Resolved,No
EVT93840050,Inventory Shortage,Normal,Finance,EMP9634CCBE,Chicago,2024-04-21 00:00:00,,Pending,Yes
EVT3834B55E,Compliance Issue,Warning,IT,EMP68E25F9D,San Jose,2024-08-09 00:00:00,2024-08-15 00:00:00,Resolved,No
EVTB26C2087,Employee Injury,Critical,Operations,EMPE1ED995B,Jacksonville,2024-01-05 00:00:00,,Pending,No
EVTD32573A1,Purchase Request,Normal,Logistics,EMP1BD01EF2,Dallas,2024-06-17 00:00:00,2024-06-26 00:00:00,Resolved,Yes
EVT6EF4003D,Machine Breakdown,Critical,Quality,EMPB9ACD3B2,Jacksonville,2024-02-18 00:00:00,2024-02-21 00:00:00,Resolved,Yes
EVTD54590A2,Inventory Shortage,Critical,Sales,EMP04EB0C24,Philadelphia,2024-05-09 00:00:00,,Pending,No
EVTD1CD3AC8,Equipment Failure,Critical,IT,EMP57A05738,Chicago,2024-06-22 00:00:00,2024-06-24 00:00:00,Resolved,Yes
EVTC7306D44,Equipment Failure,Critical,Sales,EMPB8620C65,Los Angeles,2024-09-01 00:00:00,2024-09-03 00:00:00,Resolved,No
EVTBB6FB7F7,Vendor Delay,Warning,Operations,EMPE1E9A339,Austin,2024-06-09 00:00:00,2024-06-15 00:00:00,Resolved,No
EVTA60FCAC8,Compliance Issue,Warning,Logistics,EMPFBD0D0AC,Los Angeles,2024-05-17 00:00:00,2024-05-21 00:00:00,Resolved,No
EVT33C05805,Power Outage,Critical,Logistics,EMP65230CC0,San Diego,2024-07-10 00:00:00,2024-07-12 00:00:00,Resolved,No
EVTDC04D32F,Purchase Request,Normal,HR,EMP5DFC9BFC,San Antonio,2024-07-17 00:00:00,2024-07-26 00:00:00,Resolved,No
EVT12B46FE4,Cyber Alert,Warning,Finance,EMPA287E415,San Antonio,2024-10-31 00:00:00,2024-11-04 00:00:00,Resolved,Yes
EVT518D5AD3,Inventory Shortage,Warning,Quality,EMP5B1CC51D,Chicago,2024-08-20 00:00:00,2024-08-27 00:00:00,Resolved,Yes
EVT8AB52B08,Equipment Failure,Critical,IT,EMP5F344F36,Chicago,2024-04-10 00:00:00,,Pending,No
EVTD0E0DC9B,Cyber Alert,Critical,Procurement,EMPB5735EC0,San Diego,2024-07-28 00:00:00,2024-07-29 00:00:00,Resolved,Yes
EVT3EE9FC0C,Employee Injury,Warning,Marketing,EMP70BF8DC7,San Diego,2024-02-28 00:00:00,2024-03-06 00:00:00,Resolved,No
EVTEB299F9B,Inventory Shortage,Normal,Sales,EMPD15FE008,New York,2024-10-18 00:00:00,2024-11-02 00:00:00,Resolved,Yes
EVT1576C9D6,Inventory Shortage,Normal,HR,EMPF6841E8C,Jacksonville,2024-12-29 00:00:00,2025-01-10 00:00:00,Resolved,No
EVT15883082,Cyber Alert,Critical,Sales,EMPDA0BF8F9,New York,2024-05-14 00:00:00,,Pending,Yes
EVTE3BEE5DC,Compliance Issue,Warning,Procurement,EMP68B04994,Chicago,2024-10-03 00:00:00,2024-10-10 00:00:00,Escalated,Yes
EVTDEC8BCE9,Employee Injury,Critical,Logistics,EMPC5B7CCE4,Philadelphia,2024-05-27 00:00:00,2024-05-28 00:00:00,Resolved,No
EVT0BB50275,Vendor Delay,Warning,Operations,EMPCBF45F29,San Antonio,2024-04-23 00:00:00,,Pending,No
EVT9EB3CDE0,Machine Breakdown,Critical,Quality,EMPF33AD6D2,Chicago,2024-12-07 00:00:00,2024-12-09 00:00:00,Escalated,No
EVTE7BAB9E1,Inventory Shortage,Normal,IT,EMP81599C94,Los Angeles,2024-07-01 00:00:00,,Pending,No
EVT4B7FB984,Inventory Shortage,Normal,Procurement,EMP3D77EEE5,New York,2024-06-15 00:00:00,2024-06-23 00:00:00,Resolved,No
EVTEB1B96CE,Purchase Request,Warning,Marketing,EMP3ADF7DE5,Houston,2024-08-08 00:00:00,,Pending,No
EVT009136C5,Inventory Shortage,Warning,Procurement,EMPD6C103AD,San Jose,2024-02-06 00:00:00,2024-02-13 00:00:00,Resolved,No
EVT516A33BD,Inventory Shortage,Normal,HR,EMPE1EEA1B8,Houston,2024-06-21 00:00:00,2024-07-02 00:00:00,Resolved,Yes
EVT4D4C2AD8,Cyber Alert,Critical,Logistics,EMP8EA7C054,Jacksonville,2024-10-24 00:00:00,,Pending,No
EVT226A7781,Power Outage,Critical,Manufacturing,EMPFB5C42B7,Chicago,2024-09-13 00:00:00,2024-09-15 00:00:00,Resolved,No
